2024-10-11 15:43:44,051 INFO    Thread-239 (_run_job):95606 [wandb_init.py:init():624] wandb.init called with sweep_config: {'activation_function': 'tanh', 'l_r': 0.01, 'neurons_per_layer': [16, 10], 'no_of_epochs': 100, 'optimizer': 'batch_gradient_descent'}
config: {}
2024-10-11 15:43:44,051 INFO    Thread-239 (_run_job):95606 [wandb_init.py:init():667] starting backend
2024-10-11 15:43:44,051 INFO    Thread-239 (_run_job):95606 [wandb_init.py:init():671] sending inform_init request
2024-10-11 15:43:44,056 INFO    Thread-239 (_run_job):95606 [backend.py:_multiprocessing_setup():104] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2024-10-11 15:43:44,056 INFO    Thread-239 (_run_job):95606 [wandb_init.py:init():684] backend started and connected
2024-10-11 15:43:44,060 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_config_callback():1394] config_cb None None {'activation_function': 'tanh', 'l_r': 0.01, 'neurons_per_layer': [16, 10], 'no_of_epochs': 100, 'optimizer': 'batch_gradient_descent'}
2024-10-11 15:43:44,060 INFO    Thread-239 (_run_job):95606 [wandb_init.py:init():779] updated telemetry
2024-10-11 15:43:44,079 INFO    Thread-239 (_run_job):95606 [wandb_init.py:init():812] communicating run to backend with 90.0 second timeout
2024-10-11 15:43:44,480 INFO    Thread-239 (_run_job):95606 [wandb_init.py:init():863] starting run threads in backend
2024-10-11 15:43:44,559 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_console_start():2465] atexit reg
2024-10-11 15:43:44,560 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_redirect():2313] redirect: wrap_raw
2024-10-11 15:43:44,560 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_redirect():2378] Wrapping output streams.
2024-10-11 15:43:44,560 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_redirect():2403] Redirects installed.
2024-10-11 15:43:44,560 INFO    Thread-239 (_run_job):95606 [wandb_init.py:init():907] run started, returning control to user process
2024-10-11 15:43:44,572 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_finish():2164] finishing run abhinav7/SMAI_ASG_3_Multilabel_Classification/mzmev7kq
2024-10-11 15:43:44,572 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_atexit_cleanup():2428] got exitcode: 0
2024-10-11 15:43:44,572 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_restore():2410] restore
2024-10-11 15:43:44,572 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_restore():2416] restore done
2024-10-11 15:43:48,108 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_footer_history_summary_info():4049] rendering history
2024-10-11 15:43:48,109 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_footer_history_summary_info():4081] rendering summary
2024-10-11 15:43:48,111 INFO    Thread-239 (_run_job):95606 [wandb_run.py:_footer_sync_info():4008] logging synced files
